ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z, GYRO_X,GYRO_Y,GYRO_Z,COUNT
"-148,6724338969",0,"988,8864987445",0,0,0,0,"0,45",0,419
"-156,4344650402",0,"987,6883405951",0,0,0,0,"0,45",0,420
"-164,1868465689",0,"986,4292571765",0,0,0,0,"0,45",0,421
"-171,9291002794",0,"985,1093261548",0,0,0,0,"0,45",0,422
"-179,6607485932",0,"983,7286289495",0,0,0,0,"0,45",0,423
"-187,3813145857",0,"982,2872507287",0,0,0,0,"0,45",0,424
"-195,0903220161",0,"980,7852804032",0,0,0,0,"0,45",0,425
"-202,7872953565",0,"979,2228106218",0,0,0,0,"0,45",0,426
"-210,4717598213",0,"977,5999377648",0,0,0,0,"0,45",0,427
"-218,1432413965",0,"975,9167619387",0,0,0,0,"0,45",0,428
"-225,8012668691",0,"974,1733869699",0,0,0,0,"0,45",0,429
"-233,4453638559",0,"972,3699203977",0,0,0,0,"0,45",0,430
"-241,075060833",0,"970,5064734685",0,0,0,0,"0,45",0,431
"-248,6898871649",0,"968,5831611286",0,0,0,0,"0,45",0,432
"-256,289373133",0,"966,6001020169",0,0,0,0,"0,45",0,433
"-263,8730499654",0,"964,5574184578",0,0,0,0,"0,45",0,434
"-271,4404498651",0,"962,4552364536",0,0,0,0,"0,45",0,435
"-278,9911060392",0,"960,2936856769",0,0,0,0,"0,45",0,436
"-286,5245527278",0,"958,0728994623",0,0,0,0,"0,45",0,437
"-294,0403252323",0,"955,7930147983",0,0,0,0,"0,45",0,438
"-301,5379599445",0,"953,454172319",0,0,0,0,"0,45",0,439
"-309,0169943749",0,"951,0565162952",0,0,0,0,"0,45",0,440
"-316,4769671816",0,"948,6001946255",0,0,0,0,"0,45",0,441
"-323,9174181982",0,"946,0853588275",0,0,0,0,"0,45",0,442
"-331,3378884626",0,"943,5121640282",0,0,0,0,"0,45",0,443
"-338,7379202453",0,"940,8807689542",0,0,0,0,"0,45",0,444
"-346,1170570775",0,"938,1913359225",0,0,0,0,"0,45",0,445
"-353,4748437793",0,"935,4440308299",0,0,0,0,"0,45",0,446
"-360,8108264876",0,"932,6390231431",0,0,0,0,"0,45",0,447
"-368,1245526847",0,"929,7764858883",0,0,0,0,"0,45",0,448
"-375,4155712253",0,"926,8565956401",0,0,0,0,"0,45",0,449
"-382,6834323651",0,"923,8795325113",0,0,0,0,"0,45",0,450
"-389,9276877882",0,"920,845480141",0,0,0,0,"0,45",0,451
"-397,1478906348",0,"917,754625684",0,0,0,0,"0,45",0,452
"-404,3435955287",0,"914,6071597986",0,0,0,0,"0,45",0,453
"-411,5143586051",0,"911,4032766354",0,0,0,0,"0,45",0,454
"-418,6597375374",0,"908,1431738251",0,0,0,0,"0,45",0,455
"-425,7792915651",0,"904,827052466",0,0,0,0,"0,45",0,456
"-432,8725815204",0,"901,4551171122",0,0,0,0,"0,45",0,457
"-439,9391698559",0,"898,0275757606",0,0,0,0,"0,45",0,458
"-446,9786206711",0,"894,544639838",0,0,0,0,"0,45",0,459
"-453,9904997395",0,"891,0065241884",0,0,0,0,"0,45",0,460
"-460,9743745355",0,"887,4134470593",0,0,0,0,"0,45",0,461
"-467,9298142606",0,"883,7656300887",0,0,0,0,"0,45",0,462
"-474,8563898706",0,"880,0632982911",0,0,0,0,"0,45",0,463
"-481,7536741017",0,"876,3066800439",0,0,0,0,"0,45",0,464
"-488,621241497",0,"872,4960070728",0,0,0,0,"0,45",0,465
"-495,4586684324",0,"868,6315144382",0,0,0,0,"0,45",0,466
"-502,2655331434",0,"864,7134405202",0,0,0,0,"0,45",0,467
"-509,0414157504",0,"860,7420270039",0,0,0,0,"0,45",0,468
"-515,785898285",0,"856,7175188651",0,0,0,0,"0,45",0,469
"-522,4985647159",0,"852,6401643541",0,0,0,0,"0,45",0,470
"-529,1790009742",0,"848,5102149815",0,0,0,0,"0,45",0,471
"-535,826794979",0,"844,327925502",0,0,0,0,"0,45",0,472
"-542,4415366631",0,"840,0935538989",0,0,0,0,"0,45",0,473
"-549,0228179981",0,"835,8073613683",0,0,0,0,"0,45",0,474
"-555,5702330196",0,"831,4696123025",0,0,0,0,"0,45",0,475
"-562,0833778521",0,"827,0805742746",0,0,0,0,"0,45",0,476
"-568,5618507343",0,"822,6405180209",0,0,0,0,"0,45",0,477
"-575,0052520433",0,"818,149717425",0,0,0,0,"0,45",0,478
"-581,4131843198",0,"813,6084495008",0,0,0,0,"0,45",0,479
"-587,7852522925",0,"809,0169943749",0,0,0,0,"0,45",0,480
"-594,121062902",0,"804,3756352701",0,0,0,0,"0,45",0,481
"-600,4202253259",0,"799,6846584871",0,0,0,0,"0,45",0,482
"-606,682351002",0,"794,9443533875",0,0,0,0,"0,45",0,483
"-612,907053653",0,"790,1550123757",0,0,0,0,"0,45",0,484
"-619,0939493098",0,"785,3169308807",0,0,0,0,"0,45",0,485
"-625,2426563357",0,"780,4304073383",0,0,0,0,"0,45",0,486
"-631,3527954494",0,"775,4957431722",0,0,0,0,"0,45",0,487
"-637,4239897487",0,"770,5132427758",0,0,0,0,"0,45",0,488
"-643,4558647338",0,"765,4832134931",0,0,0,0,"0,45",0,489
"-649,4480483302",0,"760,4059656",0,0,0,0,"0,45",0,490
"-655,4001709118",0,"755,2818122852",0,0,0,0,"0,45",0,491
"-661,3118653237",0,"750,1110696305",0,0,0,0,"0,45",0,492
"-667,1827669046",0,"744,8940565916",0,0,0,0,"0,45",0,493
"-673,0125135098",0,"739,6310949786",0,0,0,0,"0,45",0,494
"-678,8007455329",0,"734,3225094357",0,0,0,0,"0,45",0,495
"-684,5471059287",0,"728,9686274214",0,0,0,0,"0,45",0,496
"-690,2512402344",0,"723,5697791884",0,0,0,0,"0,45",0,497
"-695,9127965923",0,"718,1262977632",0,0,0,0,"0,45",0,498
"-701,5314257709",0,"712,6385189252",0,0,0,0,"0,45",0,499
"-707,1067811865",0,"707,1067811865",0,0,0,0,"0,45",0,500
"-712,6385189252",0,"701,5314257709",0,0,0,0,"0,45",0,501
"-718,1262977632",0,"695,9127965923",0,0,0,0,"0,45",0,502
"-723,5697791885",0,"690,2512402344",0,0,0,0,"0,45",0,503
"-728,9686274214",0,"684,5471059287",0,0,0,0,"0,45",0,504
"-734,3225094357",0,"678,8007455329",0,0,0,0,"0,45",0,505
"-739,6310949786",0,"673,0125135098",0,0,0,0,"0,45",0,506
"-744,8940565916",0,"667,1827669046",0,0,0,0,"0,45",0,507
"-750,1110696305",0,"661,3118653237",0,0,0,0,"0,45",0,508
"-755,2818122852",0,"655,4001709118",0,0,0,0,"0,45",0,509
"-760,4059656",0,"649,4480483302",0,0,0,0,"0,45",0,510
"-765,4832134931",0,"643,4558647338",0,0,0,0,"0,45",0,511
"-770,5132427758",0,"637,4239897487",0,0,0,0,"0,45",0,512
"-775,4957431722",0,"631,3527954494",0,0,0,0,"0,45",0,513
"-780,4304073383",0,"625,2426563357",0,0,0,0,"0,45",0,514
"-785,3169308807",0,"619,0939493098",0,0,0,0,"0,45",0,515
"-790,1550123757",0,"612,907053653",0,0,0,0,"0,45",0,516
"-794,9443533875",0,"606,682351002",0,0,0,0,"0,45",0,517
"-799,6846584871",0,"600,4202253259",0,0,0,0,"0,45",0,518
"-804,3756352701",0,"594,121062902",0,0,0,0,"0,45",0,519
"-809,0169943749",0,"587,7852522925",0,0,0,0,"0,45",0,520
"-813,6084495008",0,"581,4131843198",0,0,0,0,"0,45",0,521
"-818,149717425",0,"575,0052520433",0,0,0,0,"0,45",0,522
"-822,6405180209",0,"568,5618507343",0,0,0,0,"0,45",0,523
"-827,0805742746",0,"562,0833778521",0,0,0,0,"0,45",0,524
"-831,4696123025",0,"555,5702330196",0,0,0,0,"0,45",0,525
"-835,8073613683",0,"549,0228179981",0,0,0,0,"0,45",0,526
"-840,0935538989",0,"542,4415366631",0,0,0,0,"0,45",0,527
"-844,327925502",0,"535,826794979",0,0,0,0,"0,45",0,528
"-848,5102149815",0,"529,1790009742",0,0,0,0,"0,45",0,529
"-852,6401643541",0,"522,4985647159",0,0,0,0,"0,45",0,530
"-856,7175188651",0,"515,785898285",0,0,0,0,"0,45",0,531
"-860,7420270039",0,"509,0414157504",0,0,0,0,"0,45",0,532
"-864,7134405202",0,"502,2655331434",0,0,0,0,"0,45",0,533
"-868,6315144382",0,"495,4586684324",0,0,0,0,"0,45",0,534
"-872,4960070728",0,"488,621241497",0,0,0,0,"0,45",0,535
"-876,3066800439",0,"481,7536741017",0,0,0,0,"0,45",0,536
"-880,0632982911",0,"474,8563898706",0,0,0,0,"0,45",0,537
